user_id,recency,frequency,monetary,R,F,M,RFM_Score,Segment
64780,1,13,45363.63636,4,2,1,421,"Low Spenders, Less Active"
64792,77,1,199000,2,1,3,213,"High Spenders, Less Active"
64814,64,8,108500,2,1,2,212,"Low Spenders, Less Active"
64823,48,14,39800,3,2,1,321,"Low Spenders, Less Active"
64827,8,4,66555.55556,4,1,1,411,"Low Spenders, Less Active"
64839,18,15,66555.55556,4,2,1,421,"Low Spenders, Less Active"
64863,52,11,66333.33333,2,2,1,221,"Low Spenders, Less Active"
64865,24,2,24875,3,1,1,311,"Low Spenders, Less Active"
64937,6,61,45363.63636,4,4,1,441,"Low Spenders, Most Active"
64969,56,18,299500,2,2,3,223,"High Spenders, Less Active"
65017,10,3,42000,4,1,1,411,"Low Spenders, Less Active"
65027,3,17,54454.54545,4,2,1,421,"Low Spenders, Less Active"
65032,45,3,1800,3,1,1,311,"Low Spenders, Less Active"
65082,11,12,22111.11111,4,2,1,421,"Low Spenders, Less Active"
65126,62,8,194000,2,1,3,213,"High Spenders, Less Active"
65137,13,2,16555.55556,4,1,1,411,"Low Spenders, Less Active"
65141,44,8,39800,3,1,1,311,"Low Spenders, Less Active"
65146,8,14,19900,4,2,1,421,"Low Spenders, Less Active"
65147,18,7,22111.11111,4,1,1,411,"Low Spenders, Less Active"
65151,4,18,14454.54545,4,2,1,421,"Low Spenders, Less Active"
65210,0,0,177000,4,1,3,413,"High Spenders, Less Active"
65232,2,20,18090.90909,4,2,1,421,"Low Spenders, Less Active"
65238,44,15,99800,3,2,2,322,"Low Spenders, Less Active"
65250,2,16,49900,4,2,1,421,"Low Spenders, Less Active"
65286,25,1,71285.71429,3,1,1,311,"Low Spenders, Less Active"
65311,0,0,599000,4,1,4,414,Big Spenders
65326,27,12,49285.71429,3,2,1,321,"Low Spenders, Less Active"
65343,1,29,16800,4,3,1,431,"Low Spenders, Most Active"
65348,73,49,608000,2,3,4,234,Big Spenders
65379,4,6,59900,4,1,1,411,"Low Spenders, Less Active"
65435,62,36,99500,2,3,2,232,Churn User
65489,3,7,19900,4,1,1,411,"Low Spenders, Less Active"
65502,1,31,18090.90909,4,3,1,431,"Low Spenders, Most Active"
65587,49,22,49750,3,2,1,321,"Low Spenders, Less Active"
65657,66,8,249500,2,1,3,213,"High Spenders, Less Active"
65685,68,8,149000,2,1,2,212,"Low Spenders, Less Active"
65712,2,12,818.1818182,4,2,1,421,"Low Spenders, Less Active"
65724,66,14,159000,2,2,2,222,"Low Spenders, Less Active"
65772,12,10,119800,4,2,2,422,"Low Spenders, Less Active"
65812,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
65826,50,18,199666.6667,3,2,3,323,"High Spenders, Less Active"
65833,70,12,9000,2,2,1,221,"Low Spenders, Less Active"
65837,57,10,74500,2,2,2,222,"Low Spenders, Less Active"
65881,1,45,18090.90909,4,3,1,431,"Low Spenders, Most Active"
65903,1,9,19900,4,2,1,421,"Low Spenders, Less Active"
65980,73,4,9000,2,1,1,211,"Low Spenders, Less Active"
66006,0,0,46000,4,1,1,411,"Low Spenders, Less Active"
66038,9,19,43125,4,2,1,421,"Low Spenders, Less Active"
66068,3,14,19900,4,2,1,421,"Low Spenders, Less Active"
66074,35,6,2250,3,1,1,311,"Low Spenders, Less Active"
66152,7,8,22111.11111,4,1,1,411,"Low Spenders, Less Active"
66158,8,10,15900,4,2,1,421,"Low Spenders, Less Active"
66160,1,39,15272.72727,4,3,1,431,"Low Spenders, Most Active"
66205,1,16,18090.90909,4,2,1,421,"Low Spenders, Less Active"
66229,3,19,24875,4,2,1,421,"Low Spenders, Less Active"
66233,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
66243,46,5,2250,3,1,1,311,"Low Spenders, Less Active"
66247,52,9,3000,2,2,1,221,"Low Spenders, Less Active"
66264,33,6,34666.66667,3,1,1,311,"Low Spenders, Less Active"
66268,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
66321,0,0,393000,4,1,3,413,"High Spenders, Less Active"
66372,5,9,22111.11111,4,2,1,421,"Low Spenders, Less Active"
66427,48,2,274500,3,1,3,313,"High Spenders, Less Active"
66449,43,1,599000,3,1,4,314,Big Spenders
66457,3,2,199000,4,1,3,413,"High Spenders, Less Active"
66467,71,10,9000,2,2,1,221,"Low Spenders, Less Active"
66485,3,15,49900,4,2,1,421,"Low Spenders, Less Active"
66491,2,28,49900,4,3,1,431,"Low Spenders, Most Active"
66523,21,4,99833.33333,3,1,2,312,"Low Spenders, Less Active"
66537,21,12,43125,3,2,1,321,"Low Spenders, Less Active"
66569,4,25,19900,4,3,1,431,"Low Spenders, Most Active"
66601,5,13,22714.28571,4,2,1,421,"Low Spenders, Less Active"
66613,68,11,599000,2,2,4,224,Big Spenders
66624,71,1,23000,2,1,1,211,"Low Spenders, Less Active"
66653,19,7,35000,3,1,1,311,"Low Spenders, Less Active"
66655,70,3,9000,2,1,1,211,"Low Spenders, Less Active"
66673,5,54,15900,4,4,1,441,"Low Spenders, Most Active"
66701,6,10,19900,4,2,1,421,"Low Spenders, Less Active"
66719,42,4,2250,3,1,1,311,"Low Spenders, Less Active"
66726,2,14,59900,4,2,1,421,"Low Spenders, Less Active"
66777,2,6,19900,4,1,1,411,"Low Spenders, Less Active"
66840,4,28,42000,4,3,1,431,"Low Spenders, Most Active"
66858,46,4,49750,3,1,1,311,"Low Spenders, Less Active"
66863,5,16,19900,4,2,1,421,"Low Spenders, Less Active"
66870,20,3,1125,3,1,1,311,"Low Spenders, Less Active"
66881,39,8,39800,3,1,1,311,"Low Spenders, Less Active"
66893,1,31,19900,4,3,1,431,"Low Spenders, Most Active"
66937,66,11,9000,2,2,1,221,"Low Spenders, Less Active"
66986,17,6,119800,4,1,2,412,"Low Spenders, Less Active"
66988,5,22,19900,4,2,1,421,"Low Spenders, Less Active"
67021,2,31,19900,4,3,1,431,"Low Spenders, Most Active"
67065,37,9,39800,3,2,1,321,"Low Spenders, Less Active"
67119,14,6,71285.71429,4,1,1,411,"Low Spenders, Less Active"
67132,18,11,24875,4,2,1,421,"Low Spenders, Less Active"
67200,8,8,66555.55556,4,1,1,411,"Low Spenders, Less Active"
67295,35,11,39800,3,2,1,321,"Low Spenders, Less Active"
67313,69,1,9000,2,1,1,211,"Low Spenders, Less Active"
67387,38,4,31800,3,1,1,311,"Low Spenders, Less Active"
67395,33,10,12000,3,2,1,321,"Low Spenders, Less Active"
67397,11,17,19875,4,2,1,421,"Low Spenders, Less Active"
67429,4,12,49900,4,2,1,421,"Low Spenders, Less Active"
67437,35,11,199666.6667,3,2,3,323,"High Spenders, Less Active"
67442,2,7,19900,4,1,1,411,"Low Spenders, Less Active"
67463,67,10,345000,2,2,3,223,"High Spenders, Less Active"
67470,2,7,19900,4,1,1,411,"Low Spenders, Less Active"
67498,3,5,21700,4,1,1,411,"Low Spenders, Less Active"
67523,48,67,3000,3,4,1,341,"Low Spenders, Most Active"
67528,2,3,3600,4,1,1,411,"Low Spenders, Less Active"
67532,44,3,86250,3,1,2,312,"Low Spenders, Less Active"
67572,1,12,59900,4,2,1,421,"Low Spenders, Less Active"
67585,2,8,60800,4,1,1,411,"Low Spenders, Less Active"
67603,49,1,9000,3,1,1,311,"Low Spenders, Less Active"
67615,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
67634,47,14,49750,3,2,1,321,"Low Spenders, Less Active"
67730,8,10,1285.714286,4,2,1,421,"Low Spenders, Less Active"
67761,61,6,149000,2,1,2,212,"Low Spenders, Less Active"
67829,4,4,22111.11111,4,1,1,411,"Low Spenders, Less Active"
67896,9,64,22111.11111,4,4,1,441,"Low Spenders, Most Active"
67914,57,8,199000,2,1,3,213,"High Spenders, Less Active"
67920,56,10,79500,2,2,2,222,"Low Spenders, Less Active"
67966,1,21,49900,4,2,1,421,"Low Spenders, Less Active"
67998,58,2,499000,2,1,4,214,Big Spenders
68056,25,26,83166.66667,3,3,2,332,"Low Spenders, Most Active"
68059,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
68080,7,12,22111.11111,4,2,1,421,"Low Spenders, Less Active"
68104,68,13,9000,2,2,1,221,"Low Spenders, Less Active"
68109,3,8,42000,4,1,1,411,"Low Spenders, Less Active"
68112,0,0,599000,4,1,4,414,Big Spenders
68209,1,34,34800,4,3,1,431,"Low Spenders, Most Active"
68240,1,17,59900,4,2,1,421,"Low Spenders, Less Active"
68303,67,19,599000,2,2,4,224,Big Spenders
68401,1,34,19900,4,3,1,431,"Low Spenders, Most Active"
68406,45,20,4500,3,2,1,321,"Low Spenders, Less Active"
68444,26,16,83166.66667,3,2,2,322,"Low Spenders, Less Active"
68482,13,14,24875,4,2,1,421,"Low Spenders, Less Active"
68488,2,29,19900,4,3,1,431,"Low Spenders, Most Active"
68508,4,25,19900,4,3,1,431,"Low Spenders, Most Active"
68536,21,5,85571.42857,3,1,2,312,"Low Spenders, Less Active"
68547,7,7,22111.11111,4,1,1,411,"Low Spenders, Less Active"
68574,2,13,49900,4,2,1,421,"Low Spenders, Less Active"
68608,67,4,9000,2,1,1,211,"Low Spenders, Less Active"
68674,2,16,22111.11111,4,2,1,421,"Low Spenders, Less Active"
68682,1,26,42000,4,3,1,431,"Low Spenders, Most Active"
68684,20,11,85571.42857,3,2,2,322,"Low Spenders, Less Active"
68709,2,11,74875,4,2,2,422,"Low Spenders, Less Active"
68712,67,2,9000,2,1,1,211,"Low Spenders, Less Active"
68739,4,3,30666.66667,4,1,1,411,"Low Spenders, Less Active"
68788,18,38,22714.28571,4,3,1,431,"Low Spenders, Most Active"
68797,5,17,26000,4,2,1,421,"Low Spenders, Less Active"
68831,65,7,159000,2,1,2,212,"Low Spenders, Less Active"
68864,15,15,26000,4,2,1,421,"Low Spenders, Less Active"
68868,13,20,24875,4,2,1,421,"Low Spenders, Less Active"
68897,5,12,66555.55556,4,2,1,421,"Low Spenders, Less Active"
68944,53,2,99500,2,1,2,212,"Low Spenders, Less Active"
68957,38,16,31800,3,2,1,321,"Low Spenders, Less Active"
69018,8,10,31625,4,2,1,421,"Low Spenders, Less Active"
69201,14,21,85571.42857,4,2,2,422,"Low Spenders, Less Active"
69228,11,11,24875,4,2,1,421,"Low Spenders, Less Active"
69245,9,9,55444.44444,4,2,1,421,"Low Spenders, Less Active"
69254,35,6,92000,3,1,2,312,"Low Spenders, Less Active"
69276,7,6,22111.11111,4,1,1,411,"Low Spenders, Less Active"
69280,21,7,40000,3,1,1,311,"Low Spenders, Less Active"
69284,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
69294,1,55,19875,4,4,1,441,"Low Spenders, Most Active"
69309,22,8,71285.71429,3,1,1,311,"Low Spenders, Less Active"
69310,2,12,49900,4,2,1,421,"Low Spenders, Less Active"
69325,5,32,22111.11111,4,3,1,431,"Low Spenders, Most Active"
69335,2,91,199000,4,4,3,443,"High Spenders, Most Active"
69388,2,4,55444.44444,4,1,1,411,"Low Spenders, Less Active"
69409,53,7,18000,2,1,1,211,"Low Spenders, Less Active"
69422,4,4,23111.11111,4,1,1,411,"Low Spenders, Less Active"
69439,42,9,199666.6667,3,2,3,323,"High Spenders, Less Active"
69441,5,52,59666.66667,4,4,1,441,"Low Spenders, Most Active"
69445,21,14,1500,3,2,1,321,"Low Spenders, Less Active"
69496,2,23,22111.11111,4,2,1,421,"Low Spenders, Less Active"
69525,2,10,55444.44444,4,2,1,421,"Low Spenders, Less Active"
69526,1,20,19900,4,2,1,421,"Low Spenders, Less Active"
69608,0,0,280000,4,1,3,413,"High Spenders, Less Active"
69611,62,8,54000,2,1,1,211,"Low Spenders, Less Active"
69638,1,14,59900,4,2,1,421,"Low Spenders, Less Active"
69643,14,14,28428.57143,4,2,1,421,"Low Spenders, Less Active"
69738,3,59,66555.55556,4,4,1,441,"Low Spenders, Most Active"
69760,42,7,53000,3,1,1,311,"Low Spenders, Less Active"
69798,29,2,119800,3,1,2,312,"Low Spenders, Less Active"
69812,61,12,9000,2,2,1,221,"Low Spenders, Less Active"
69878,3,30,66555.55556,4,3,1,431,"Low Spenders, Most Active"
69880,8,18,74875,4,2,2,422,"Low Spenders, Less Active"
69895,40,2,140000,3,1,2,312,"Low Spenders, Less Active"
69896,22,13,99833.33333,3,2,2,322,"Low Spenders, Less Active"
69976,2,12,22111.11111,4,2,1,421,"Low Spenders, Less Active"
70104,8,14,24875,4,2,1,421,"Low Spenders, Less Active"
70153,8,38,217000,4,3,3,433,"High Spenders, Most Active"
70171,4,22,22111.11111,4,2,1,421,"Low Spenders, Less Active"
70267,6,7,22111.11111,4,1,1,411,"Low Spenders, Less Active"
70286,63,4,159000,2,1,2,212,"Low Spenders, Less Active"
70293,9,16,28428.57143,4,2,1,421,"Low Spenders, Less Active"
70320,11,50,74875,4,4,2,442,"High Spenders, Most Active"
70345,36,8,49750,3,1,1,311,"Low Spenders, Less Active"
70360,45,11,208000,3,2,3,323,"High Spenders, Less Active"
70385,24,7,33166.66667,3,1,1,311,"Low Spenders, Less Active"
70475,2,54,22111.11111,4,4,1,441,"Low Spenders, Most Active"
70482,53,22,40500,2,2,1,221,"Low Spenders, Less Active"
70488,63,6,54000,2,1,1,211,"Low Spenders, Less Active"
70531,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
70546,52,9,149000,2,2,2,222,"Low Spenders, Less Active"
70663,19,3,3000,3,1,1,311,"Low Spenders, Less Active"
70745,1,33,66555.55556,4,3,1,431,"Low Spenders, Most Active"
70795,19,3,1500,3,1,1,311,"Low Spenders, Less Active"
70806,10,1,149000,4,1,2,412,"Low Spenders, Less Active"
70889,46,14,166333.3333,3,2,2,322,"Low Spenders, Less Active"
70967,12,3,1500,4,1,1,411,"Low Spenders, Less Active"
71032,21,6,1500,3,1,1,311,"Low Spenders, Less Active"
71068,59,2,159000,2,1,2,212,"Low Spenders, Less Active"
71175,3,37,15000,4,3,1,431,"Low Spenders, Most Active"
71265,62,3,199000,2,1,3,213,"High Spenders, Less Active"
71327,2,52,62375,4,4,1,441,"Low Spenders, Most Active"
71331,62,1,9000,2,1,1,211,"Low Spenders, Less Active"
71361,4,25,22111.11111,4,3,1,431,"Low Spenders, Most Active"
71394,41,3,3000,3,1,1,311,"Low Spenders, Less Active"
71475,41,11,166333.3333,3,2,2,322,"Low Spenders, Less Active"
71519,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
71558,11,6,62375,4,1,1,411,"Low Spenders, Less Active"
71677,35,3,9000,3,1,1,311,"Low Spenders, Less Active"
71695,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
71739,37,14,199000,3,2,3,323,"High Spenders, Less Active"
71755,12,10,74875,4,2,2,422,"Low Spenders, Less Active"
71785,50,38,99500,3,3,2,332,"Low Spenders, Most Active"
71820,26,6,7500,3,1,1,311,"Low Spenders, Less Active"
71907,61,6,45000,2,1,1,211,"Low Spenders, Less Active"
71915,47,5,4500,3,1,1,311,"Low Spenders, Less Active"
71945,61,1,149000,2,1,2,212,"Low Spenders, Less Active"
71972,10,11,60000,4,2,1,421,"Low Spenders, Less Active"
71974,2,10,17666.66667,4,2,1,421,"Low Spenders, Less Active"
71991,18,13,21285.71429,4,2,1,421,"Low Spenders, Less Active"
71996,1,21,46666.66667,4,2,1,421,"Low Spenders, Less Active"
72005,2,13,66555.55556,4,2,1,421,"Low Spenders, Less Active"
72022,60,3,199000,2,1,3,213,"High Spenders, Less Active"
72092,38,3,74500,3,1,2,312,"Low Spenders, Less Active"
72115,20,25,83166.66667,3,3,2,332,"Low Spenders, Most Active"
72135,1,6,111111.1111,4,1,2,412,"Low Spenders, Less Active"
72141,60,22,599000,2,2,4,224,Big Spenders
72199,26,18,1800,3,2,1,321,"Low Spenders, Less Active"
72230,0,0,90000,4,1,2,412,"Low Spenders, Less Active"
72269,2,29,24875,4,3,1,431,"Low Spenders, Most Active"
72271,13,26,60000,4,3,1,431,"Low Spenders, Most Active"
72273,61,5,9000,2,1,1,211,"Low Spenders, Less Active"
72281,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
72289,4,10,23111.11111,4,2,1,421,"Low Spenders, Less Active"
72324,0,0,199000,4,1,3,413,"High Spenders, Less Active"
72368,2,34,22111.11111,4,3,1,431,"Low Spenders, Most Active"
72382,11,30,99750,4,3,2,432,"Low Spenders, Most Active"
72460,8,22,24875,4,2,1,421,"Low Spenders, Less Active"
72526,1,19,66555.55556,4,2,1,421,"Low Spenders, Less Active"
72528,0,0,199000,4,1,3,413,"High Spenders, Less Active"
72541,59,21,159000,2,2,2,222,"Low Spenders, Less Active"
72561,36,14,3000,3,2,1,321,"Low Spenders, Less Active"
72604,8,14,43125,4,2,1,421,"Low Spenders, Less Active"
72654,8,26,24875,4,3,1,431,"Low Spenders, Most Active"
72664,4,12,24875,4,2,1,421,"Low Spenders, Less Active"
72690,35,3,49750,3,1,1,311,"Low Spenders, Less Active"
72706,11,14,41600,4,2,1,421,"Low Spenders, Less Active"
72901,10,31,49285.71429,4,3,1,431,"Low Spenders, Most Active"
72931,24,26,83166.66667,3,3,2,332,"Low Spenders, Most Active"
72946,1,18,38333.33333,4,2,1,421,"Low Spenders, Less Active"
72953,3,6,23111.11111,4,1,1,411,"Low Spenders, Less Active"
72971,26,25,7200,3,3,1,331,"Low Spenders, Most Active"
73016,1,11,46666.66667,4,2,1,421,"Low Spenders, Less Active"
73041,57,8,199000,2,1,3,213,"High Spenders, Less Active"
73058,57,24,199000,2,3,3,233,Loyal Users
73060,1,47,66555.55556,4,3,1,431,"Low Spenders, Most Active"
73072,1,18,17666.66667,4,2,1,421,"Low Spenders, Less Active"
73132,0,0,599000,4,1,4,414,Big Spenders
73139,2,14,28428.57143,4,2,1,421,"Low Spenders, Less Active"
73142,13,9,28428.57143,4,2,1,421,"Low Spenders, Less Active"
73186,59,3,9000,2,1,1,211,"Low Spenders, Less Active"
73221,54,13,149000,2,2,2,222,"Low Spenders, Less Active"
73245,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
73287,8,10,24875,4,2,1,421,"Low Spenders, Less Active"
73296,25,13,49750,3,2,1,321,"Low Spenders, Less Active"
73319,2,8,18666.66667,4,1,1,411,"Low Spenders, Less Active"
73333,4,16,74875,4,2,2,422,"Low Spenders, Less Active"
73371,5,12,74875,4,2,2,422,"Low Spenders, Less Active"
73416,58,43,9000,2,3,1,231,Churn User
73446,33,14,52000,3,2,1,321,"Low Spenders, Less Active"
73516,0,0,199000,4,1,3,413,"High Spenders, Less Active"
73544,27,7,1800,3,1,1,311,"Low Spenders, Less Active"
73562,1,26,22111.11111,4,3,1,431,"Low Spenders, Most Active"
73568,49,5,199000,3,1,3,313,"High Spenders, Less Active"
73591,17,13,33166.66667,4,2,1,421,"Low Spenders, Less Active"
73631,1,45,166333.3333,4,3,2,432,"Low Spenders, Most Active"
73633,21,18,99500,3,2,2,322,"Low Spenders, Less Active"
73635,22,33,39800,3,3,1,331,"Low Spenders, Most Active"
73683,8,3,24875,4,1,1,411,"Low Spenders, Less Active"
73689,35,8,124750,3,1,2,312,"Low Spenders, Less Active"
73723,4,5,71285.71429,4,1,1,411,"Low Spenders, Less Active"
73749,44,4,249500,3,1,3,313,"High Spenders, Less Active"
73758,1,9,33166.66667,4,2,1,421,"Low Spenders, Less Active"
73761,11,2,28428.57143,4,1,1,411,"Low Spenders, Less Active"
73782,16,22,1500,4,2,1,421,"Low Spenders, Less Active"
73790,9,5,28428.57143,4,1,1,411,"Low Spenders, Less Active"
73819,0,0,135000,4,1,2,412,"Low Spenders, Less Active"
73844,13,2,28428.57143,4,1,1,411,"Low Spenders, Less Active"
73901,36,3,49750,3,1,1,311,"Low Spenders, Less Active"
73911,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
73962,17,10,33166.66667,4,2,1,421,"Low Spenders, Less Active"
74082,12,9,28428.57143,4,2,1,421,"Low Spenders, Less Active"
74110,15,2,119800,4,1,2,412,"Low Spenders, Less Active"
74115,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
74208,57,2,9000,2,1,1,211,"Low Spenders, Less Active"
74233,3,9,85571.42857,4,2,2,422,"Low Spenders, Less Active"
74249,57,6,9000,2,1,1,211,"Low Spenders, Less Active"
74266,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
74322,8,37,71285.71429,4,3,1,431,"Low Spenders, Most Active"
74386,51,10,499000,2,2,4,224,Big Spenders
74389,57,5,45000,2,1,1,211,"Low Spenders, Less Active"
74445,14,4,26500,4,1,1,411,"Low Spenders, Less Active"
74446,1,33,62375,4,3,1,431,"Low Spenders, Most Active"
74470,35,12,66333.33333,3,2,1,321,"Low Spenders, Less Active"
74475,0,0,499000,4,1,4,414,Big Spenders
74493,4,15,62375,4,2,1,421,"Low Spenders, Less Active"
74516,2,8,24875,4,1,1,411,"Low Spenders, Less Active"
74569,2,15,28428.57143,4,2,1,421,"Low Spenders, Less Active"
74645,3,14,43125,4,2,1,421,"Low Spenders, Less Active"
74679,56,4,9000,2,1,1,211,"Low Spenders, Less Active"
74743,4,29,1125,4,3,1,431,"Low Spenders, Most Active"
74810,13,15,28428.57143,4,2,1,421,"Low Spenders, Less Active"
74835,11,36,28428.57143,4,3,1,431,"Low Spenders, Most Active"
74904,3,6,74875,4,1,2,412,"Low Spenders, Less Active"
74934,2,12,24875,4,2,1,421,"Low Spenders, Less Active"
74994,1,15,119800,4,2,2,422,"Low Spenders, Less Active"
75033,7,10,28428.57143,4,2,1,421,"Low Spenders, Less Active"
75060,8,6,21285.71429,4,1,1,411,"Low Spenders, Less Active"
75153,48,11,4500,3,2,1,321,"Low Spenders, Less Active"
75175,27,9,124750,3,2,2,322,"Low Spenders, Less Active"
75193,20,6,31800,3,1,1,311,"Low Spenders, Less Active"
75233,23,35,99800,3,3,2,332,"Low Spenders, Most Active"
75256,41,8,45000,3,1,1,311,"Low Spenders, Less Active"
75266,10,12,3857.142857,4,2,1,421,"Low Spenders, Less Active"
75285,30,4,15000,3,1,1,311,"Low Spenders, Less Active"
75314,1,40,19875,4,3,1,431,"Low Spenders, Most Active"
75375,46,24,298000,3,3,3,333,"High Spenders, Most Active"
75384,34,10,21000,3,2,1,321,"Low Spenders, Less Active"
75413,50,74,159000,3,4,2,342,"Low Spenders, Most Active"
75427,2,21,29875,4,2,1,421,"Low Spenders, Less Active"
75457,27,28,149750,3,3,2,332,"Low Spenders, Most Active"
75506,0,0,599000,4,1,4,414,Big Spenders
75525,3,1,74875,4,1,2,412,"Low Spenders, Less Active"
75550,19,2,40666.66667,3,1,1,311,"Low Spenders, Less Active"
75551,1,19,49750,4,2,1,421,"Low Spenders, Less Active"
75552,5,24,85571.42857,4,3,2,432,"Low Spenders, Most Active"
75576,54,11,159000,2,2,2,222,"Low Spenders, Less Active"
75578,0,0,199000,4,1,3,413,"High Spenders, Less Active"
75599,1,79,62375,4,4,1,441,"Low Spenders, Most Active"
75621,16,7,1500,4,1,1,411,"Low Spenders, Less Active"
75630,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
75649,2,13,74875,4,2,2,422,"Low Spenders, Less Active"
75696,54,5,9000,2,1,1,211,"Low Spenders, Less Active"
75702,41,42,4500,3,3,1,331,"Low Spenders, Most Active"
75762,1,3,1125,4,1,1,411,"Low Spenders, Less Active"
75777,48,11,199000,3,2,3,323,"High Spenders, Less Active"
75784,47,7,199000,3,1,3,313,"High Spenders, Less Active"
75834,22,8,66333.33333,3,1,1,311,"Low Spenders, Less Active"
75902,4,11,71285.71429,4,2,1,421,"Low Spenders, Less Active"
75914,1,33,24875,4,3,1,431,"Low Spenders, Most Active"
76053,47,2,9000,3,1,1,311,"Low Spenders, Less Active"
76087,14,16,33166.66667,4,2,1,421,"Low Spenders, Less Active"
76091,1,19,85571.42857,4,2,2,422,"Low Spenders, Less Active"
76214,10,8,33166.66667,4,1,1,411,"Low Spenders, Less Active"
76282,1,32,49285.71429,4,3,1,431,"Low Spenders, Most Active"
76329,2,13,24875,4,2,1,421,"Low Spenders, Less Active"
76336,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
76341,28,4,49666.66667,3,1,1,311,"Low Spenders, Less Active"
76342,2,17,30500,4,2,1,421,"Low Spenders, Less Active"
76378,4,22,299500,4,2,3,423,"High Spenders, Less Active"
76380,2,57,62375,4,4,1,441,"Low Spenders, Most Active"
76394,5,2,28428.57143,4,1,1,411,"Low Spenders, Less Active"
76403,3,23,29714.28571,4,2,1,421,"Low Spenders, Less Active"
76432,9,4,33166.66667,4,1,1,411,"Low Spenders, Less Active"
76440,24,9,49750,3,2,1,321,"Low Spenders, Less Active"
76456,2,22,24875,4,2,1,421,"Low Spenders, Less Active"
76508,28,4,249500,3,1,3,313,"High Spenders, Less Active"
76548,3,31,171142.8571,4,3,2,432,"Low Spenders, Most Active"
76589,15,11,83166.66667,4,2,2,422,"Low Spenders, Less Active"
76596,4,4,85571.42857,4,1,2,412,"Low Spenders, Less Active"
76599,3,29,19875,4,3,1,431,"Low Spenders, Most Active"
76717,2,36,74875,4,3,2,432,"Low Spenders, Most Active"
76730,44,14,249500,3,2,3,323,"High Spenders, Less Active"
76735,0,0,149000,4,1,2,412,"Low Spenders, Less Active"
76742,51,21,199000,2,2,3,223,"High Spenders, Less Active"
76760,3,23,28428.57143,4,2,1,421,"Low Spenders, Less Active"
76811,1,16,199000,4,2,3,423,"High Spenders, Less Active"
76825,34,14,199000,3,2,3,323,"High Spenders, Less Active"
76875,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
76881,29,8,199666.6667,3,1,3,313,"High Spenders, Less Active"
76889,2,8,124666.6667,4,1,2,412,"Low Spenders, Less Active"
76937,1,25,62375,4,3,1,431,"Low Spenders, Most Active"
76940,1,19,24875,4,2,1,421,"Low Spenders, Less Active"
76948,28,26,49750,3,3,1,331,"Low Spenders, Most Active"
76980,52,22,199000,2,2,3,223,"High Spenders, Less Active"
77084,25,4,48500,3,1,1,311,"Low Spenders, Less Active"
77102,0,0,45000,4,1,1,411,"Low Spenders, Less Active"
77103,12,14,70000,4,2,1,421,"Low Spenders, Less Active"
77146,2,27,24875,4,3,1,431,"Low Spenders, Most Active"
77157,32,8,66333.33333,3,1,1,311,"Low Spenders, Less Active"
77320,1,1,49285.71429,4,1,1,411,"Low Spenders, Less Active"
77322,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
77331,4,1,1285.714286,4,1,1,411,"Low Spenders, Less Active"
77333,7,40,28428.57143,4,3,1,431,"Low Spenders, Most Active"
77335,25,21,124750,3,2,2,322,"Low Spenders, Less Active"
77408,10,7,99833.33333,4,1,2,412,"Low Spenders, Less Active"
77439,8,38,83166.66667,4,3,2,432,"Low Spenders, Most Active"
77462,1,30,26000,4,3,1,431,"Low Spenders, Most Active"
77509,9,23,99833.33333,4,2,2,422,"Low Spenders, Less Active"
77518,3,8,69600,4,1,1,411,"Low Spenders, Less Active"
77530,4,12,1285.714286,4,2,1,421,"Low Spenders, Less Active"
77615,8,17,22714.28571,4,2,1,421,"Low Spenders, Less Active"
77624,51,2,9000,2,1,1,211,"Low Spenders, Less Active"
77642,2,10,85571.42857,4,2,2,422,"Low Spenders, Less Active"
77686,1,35,86857.14286,4,3,2,432,"Low Spenders, Most Active"
77692,5,16,39428.57143,4,2,1,421,"Low Spenders, Less Active"
77772,27,14,199000,3,2,3,323,"High Spenders, Less Active"
77828,1,8,33166.66667,4,1,1,411,"Low Spenders, Less Active"
77873,0,0,9000,4,1,1,411,"Low Spenders, Less Active"
77886,15,6,33166.66667,4,1,1,411,"Low Spenders, Less Active"
77916,32,10,18000,3,2,1,321,"Low Spenders, Less Active"
77978,39,7,54000,3,1,1,311,"Low Spenders, Less Active"
78052,1,13,71285.71429,4,2,1,421,"Low Spenders, Less Active"
78069,5,5,28428.57143,4,1,1,411,"Low Spenders, Less Active"
